Symbol,B3B,B4B,B5B,B6B,B8B,B9B
RPL23AP32,8.110545023,8.45986014,8.346245561,8.13258124,8.127524996,8.035761838
RPL23AP53,8.66532777,9.205251269,8.787209508,8.861773786,9.094918958,9.01080617
RPL23AP64,8.447614451,8.619657287,8.463903116,8.391792402,8.086461749,8.338333129
RPL23AP7,7.753721096,7.854310738,7.719031408,7.59358345,7.750823292,8.158685563
RPL23AP82,7.614422967,7.844942509,7.443877906,7.722488239,7.611005846,7.501718495
RPL23P8,5.784834698,5.54545424,5.247727851,5.609946628,5.885422472,5.341451493
RPL24,12.92150498,12.74723957,12.64761542,12.79675831,13.5650991,12.74496441
RPL26,13.24595362,12.94127877,12.78203028,13.0782411,13.89286503,13.03576699
RPL26L1,8.719625153,8.242579061,8.539697439,8.776629786,9.018667322,8.353408738
RPL27,12.37920318,12.17538419,12.15431344,12.04541262,13.26426512,12.06439036
RPL27A,13.34145039,13.05821659,13.12927825,13.06275066,14.21488428,13.12673373
RPL28,13.02463655,12.55842579,12.89330977,12.85847586,13.60863935,12.79012141
RPL29,13.25473718,13.03687424,13.29217452,13.09793626,14.33964839,13.23689174
RPL3,15.51983992,15.09186966,15.15432674,15.1319202,16.26304712,15.34886166
RPL30,13.20683298,13.17395938,13.03884683,13.10828646,14.22180815,13.02095808
RPL31,13.15626918,12.85380113,12.70629187,12.86306949,13.97606174,12.90136097
RPL32,13.73090695,13.5472206,13.54363442,13.40457961,14.57819522,13.45955024
RPL32P3,9.491700189,9.696176232,9.563232447,9.386990874,9.653801951,9.664384377
RPL34,12.72103346,12.54804956,12.3448014,12.61623187,13.66176469,12.52928672
RPL34-AS1,7.194630425,7.910586425,7.287798944,7.512295617,7.268596954,7.375507809
RPL35,12.73886031,12.49337314,12.63798311,12.49337314,13.81087086,12.56777736
RPL35A,12.76818726,12.68142762,12.53295346,12.55581666,13.64518722,12.52848979
RPL36,12.36342,11.95743103,12.17940471,12.10305274,13.25288599,12.12433653
RPL36A,6.547477864,6.418825936,6.663742294,6.85885335,6.119404537,6.641273801
RPL36AL,10.73617318,10.88425321,10.26722254,10.80589185,11.13190477,10.52541677
RPL37,13.15880687,12.88704545,12.88704545,12.82429251,14.03645001,12.92767288
RPL37A,13.48040665,13.31625082,13.22949853,13.15791385,14.34422283,13.24035637
RPL38,12.15455679,12.08032817,11.95704785,11.90349596,12.97407156,11.88426552
RPL39,11.2088608,11.19536717,10.99968097,10.92415304,12.15055135,10.8678988
RPL39L,5.422703328,4.63956861,5.840430671,5.751739612,6.192786532,5.341451493
RPL3L,0.397763887,1.989117181,3.135256584,2.487612698,1.387928501,3.612535778
RPL4,14.77720073,14.57819522,14.57171651,14.58972442,15.31666274,14.6339298
RPL41,12.51951898,12.25208535,12.36314502,12.33619333,13.42425673,12.39440786
RPL5,13.74979192,13.40893531,13.19591775,13.5650991,14.13645538,13.40731241
RPL6,13.90021693,13.390652,13.24831706,13.65162451,14.04924334,13.57477406
RPL7,13.75767448,13.49726729,13.16238248,13.68150672,14.33092134,13.57020934
RPL7A,14.41095,14.15764919,14.28960909,14.09747226,15.18924956,14.18790527
RPL7L1,12.00079565,12.04280301,11.98651769,12.00597233,11.85918274,12.07196938
RPL8,14.61782391,14.23380047,14.52164212,14.29841684,15.73222605,14.42039689
RPL9,13.36726824,13.1708017,13.24277438,13.26823437,14.34960656,13.51603502
RPLP0,14.5663777,14.27037055,14.3356143,14.17252016,15.54868947,14.35852818
RPLP0P2,5.010580729,5.078758139,4.027248285,4.855275643,5.414302024,6.214903008
RPLP1,13.76409912,13.22949853,13.5650991,13.48528453,14.69522589,13.53191806
RPLP2,12.86907451,12.21706506,12.58864842,12.71774342,13.64753204,12.71954872
RPN1,13.34657185,13.525477,13.3646598,13.505945,13.57676618,13.42904934
RPN2,12.79744818,12.94779651,12.84622859,13.01312749,12.74206575,12.91179327
RPP14,10.84874539,10.85216064,10.87581858,10.81155738,10.71695396,10.80167468
RPP25,8.923859366,8.52675384,8.588389733,9.448885075,9.532338988,9.045752468
RPP25L,9.462505158,9.27899253,9.776273517,9.76985545,10.05344905,9.447797809
RPP30,9.341149289,9.492076778,9.140833074,9.519605222,9.433415318,9.318318856
RPP38,9.038902242,9.06572974,9.07650949,9.074022257,9.270048123,9.076630155
RPPH1,18.78094545,18.37069017,18.78094545,18.78094545,19.28538156,18.78094545
RPRD1A,10.8872169,11.14245796,10.96329433,10.94637709,11.03906357,11.07086609
RPRD1B,11.00914079,11.23512552,11.2569071,11.13500537,10.90760864,11.1227569
RPRD2,12.63656343,12.84023427,12.62970882,12.65751058,12.33817386,12.66062708
RPRM,7.081810376,6.448660037,6.789486882,5.855573793,6.605987,7.266864208
RPS10,5.80223584,6.199745754,5.401678517,5.455089573,6.144951305,5.457526155
RPS10P7,6.449496647,7.108348665,6.975389825,6.53963511,6.555862688,6.985632887
RPS11,14.01028684,13.72298627,13.76409912,13.70038019,14.80880684,13.7419603
RPS12,12.85533729,12.4975475,12.4105686,12.60242971,13.66754427,12.6009677
RPS13,12.5753997,12.50502596,12.36369497,12.42586225,13.36200718,12.31677407
RPS14,13.62692317,13.33159207,13.40457961,13.29496987,14.58972442,13.42425673
RPS14P3,7.226183555,7.0834968,7.132897526,6.840838682,7.06350449,6.843887352
RPS15,13.30676358,12.81039734,13.19132118,13.10643382,14.12082489,13.165907
RPS15A,12.65444047,12.58256711,12.4403951,12.43323535,13.51471109,12.39876796
RPS15AP10,7.384126979,7.714702175,7.313045945,7.243025675,7.394047594,7.689777558
RPS16,13.32154321,13.16526413,13.1404325,13.09495053,14.42468485,13.05511572
RPS16P5,9.241233346,9.526383177,9.316737684,9.369837161,9.021503953,9.252668698
RPS17,8.031653419,7.910586425,8.100208944,7.722488239,8.393449898,7.165598761
RPS18P9,8.599388248,8.541432826,8.515354444,8.506221969,8.4779848,8.271003481
RPS19,12.95000283,12.40430824,12.72336926,12.59171909,13.82689038,12.59237016
RPS19BP1,11.15973206,10.85696014,11.18228069,11.22719282,12.15347491,11.23922566
RPS2,14.02881931,13.46267833,13.83375695,13.67210102,14.84354324,13.87388678
RPS20,13.52208083,13.40309968,13.19704317,13.32562268,14.41095,13.2934871
RPS21,12.09063379,11.91099713,11.96565884,11.85844208,13.08857565,11.94894169
RPS23,13.61212947,13.42586437,13.18489968,13.43338342,14.17662271,13.39783014
RPS24,13.20300927,12.69163474,12.45842196,13.04956208,13.45693223,12.86090679
RPS25,12.65751058,12.436886,12.20648727,12.50113559,13.34657185,12.45388532
RPS26,11.57289893,10.33299061,10.66722914,11.45113114,12.1862633,11.14028571
RPS27,13.17598174,13.19051438,13.02053408,12.95479873,14.08024925,12.90699472
RPS27A,12.03193829,11.74444297,11.4603226,11.93877019,12.43232163,11.69926647
RPS27L,10.76386713,10.70465667,10.43830483,10.94235393,11.43619842,10.61641736
RPS28,12.63798311,12.12989939,12.39256263,12.56852011,13.42975218,12.24597409
RPS29,12.21425153,12.22829323,12.1025592,12.07239707,13.33159207,12.03319376
RPS2P32,6.449496647,6.100210495,6.543552181,6.269634948,7.034611952,6.380335876
RPS3,13.89067174,13.67397878,13.64753204,13.61823153,14.83617526,13.71476332
RPS3A,13.58026288,13.53702473,13.35165666,13.42014256,14.54807576,13.37805919
RPS4X,13.77677413,13.58026288,13.37932554,14.00735445,14.49932942,13.46861592
RPS4Y1,12.34946087,12.2543075,12.22080929,3.785704203,12.96036377,12.1231992
RPS5,12.95520832,12.69839519,12.92641948,12.64609918,14.02508758,12.64527483
RPS6,14.62772344,14.02615037,14.06505771,14.28960909,15.03537442,14.31172814
RPS6KA1,11.90199894,11.70277294,11.98588008,12.29828752,11.8661786,12.03465059
RPS6KA2,11.57883054,11.68825,11.97587614,11.78947403,11.8785754,11.82935928
RPS6KA3,11.68960553,12.00791736,11.61902566,11.7280526,11.55175357,11.69405987
RPS6KA4,10.53141769,10.05824134,10.56733489,10.53526361,10.63050155,10.45783469
RPS6KA5,8.499779819,8.580705926,7.976857466,8.637891342,8.69584242,8.319127226
RPS6KA6,9.616014135,9.779425901,9.482325507,9.483258864,9.732093367,9.978201043
RPS6KB1,10.48376507,10.67717362,10.49627796,10.59979345,10.45090886,10.54470627
RPS6KB2,10.86923591,10.65470916,10.98417018,10.94962936,11.22394384,10.80600536
RPS6KC1,10.42805474,10.64937743,10.50596258,10.50928372,10.48357638,10.28985423
RPS6KL1,9.395002092,9.377311466,9.332528894,9.286392289,9.314165171,9.066905254
RPS7,13.5593819,13.00203249,13.09689221,13.3073311,14.04641334,13.30558121
RPS8,13.86478452,13.45955024,13.57020934,13.62775593,14.66808686,13.62775593
RPS9,13.89286503,13.59271801,13.70038019,13.50426076,14.92397961,13.63388187
RPSA,13.49938989,13.04639649,13.4146522,13.31357288,14.30838341,13.20167527
RPSAP58,8.211420627,8.920896121,8.296502273,8.488527543,9.35331523,8.775971192
RPTOR,12.06047931,12.00059597,12.13920225,11.92204876,11.84222854,12.00597233
RPUSD1,10.06770954,9.623198293,10.09624184,10.00714557,10.39652082,9.903472147
RPUSD2,8.840608696,8.727962981,9.044478075,8.903876641,9.256777995,8.775971192
RPUSD3,10.21842236,10.16008653,10.50596258,10.28837988,10.40994124,10.20772073
RPUSD4,10.20629717,10.2735666,10.32027339,10.06148519,10.44472864,10.15999831
RRAD,8.316136752,7.028601391,8.113360581,8.426699902,8.93599421,8.151891303
RRAGA,11.43289671,11.33419523,11.45739903,11.5356408,11.37171205,11.39362571
RRAGB,10.01768694,10.10858466,9.993785088,9.969985692,10.04164461,9.870778544
RRAGC,10.22224245,10.27711138,9.96968565,10.51830925,10.0329886,10.2605176
RRAGD,12.20703883,12.35779409,12.04558832,12.29211188,12.49647462,12.27513536
RRAS,10.51362667,9.923022482,10.35585678,10.22538636,10.79081423,10.19687184
RRAS2,10.31830251,10.59390664,10.51211023,10.63734576,10.66814034,10.61738749
RRBP1,13.25473718,13.17826394,13.03490039,13.39236475,12.58399098,13.24774656
RREB1,13.36592881,12.93219113,13.49003359,13.55320243,12.95694884,13.53878376
RRM1,9.790240653,10.03597267,9.779653761,9.897289426,9.865313913,10.19436508
RRM2,7.178527602,7.493845139,8.25096286,7.60268441,7.315727077,7.518048752
RRM2B,10.36826195,10.56997585,10.11347651,10.37671428,10.22410371,10.49827764
RRN3,10.50789157,10.51499062,10.12633584,10.56246414,10.16500591,10.51178619
RRN3P1,8.939151436,8.694580153,7.830265578,8.563054809,8.642944051,8.511359403
RRN3P2,7.453647505,8.231222723,8.285258313,7.734571169,8.015819183,7.967049908
RRN3P3,9.534446792,10.02795883,9.74308082,9.17489741,9.537219183,9.682769426
RRNAD1,10.85839236,10.80286735,10.90012246,10.67502638,10.87444195,10.85855689
RRP1,10.06900037,9.851512318,10.02699412,10.02559737,9.926730577,9.978201043
RRP12,10.72896932,10.49811707,10.74626576,10.75585526,10.05344905,10.55020627
RRP15,9.051760692,9.205251269,9.094918958,9.293302037,8.736642455,9.196434754
RRP1B,10.68098551,10.61881271,10.6660573,10.77133483,10.60134892,10.86523796
RRP36,10.20534578,10.13791994,10.2028885,10.26566813,10.18737257,10.24250527
RRP7A,10.91645237,10.74299755,11.06727587,10.88653835,10.94594244,11.40545278
RRP7BP,9.488856358,9.516519984,9.556700022,9.441154351,9.247707947,9.564184689
RRP8,10.33260329,10.42884502,10.57453593,10.20283778,10.37072159,10.14291311
RRP9,9.566312966,9.311362143,9.639685347,9.574607283,9.550252323,9.438799524
RRS1,9.479117039,8.969472139,9.509305604,9.647981129,9.227157924,9.587026914
RRS1-AS1,7.968952239,8.710770734,8.3920029,8.426699902,8.408870158,8.360069049
RSAD1,11.97776637,11.76870889,12.37859373,12.45885521,12.03822076,12.30341112
RSAD2,7.614422967,7.996175403,8.182517409,8.95536568,7.750823292,8.221783997
RSBN1,10.12836584,10.42080596,10.30026974,10.38414035,10.49291359,10.36176356
RSBN1L,9.299869622,9.652098386,9.159551502,9.330967455,9.316609763,9.415674335
RSC1A1,9.431806226,10.06216469,9.577642415,9.549140017,9.74432947,9.334356122
RSF1,11.24283743,11.40762697,11.03129997,11.28162435,11.09944657,11.27029032
RSG1,8.830956384,8.824394579,8.935393367,8.971367901,8.69584242,8.844937661
RSL1D1,11.23143564,11.3299731,11.00352239,11.26118256,11.11264611,11.21858925
RSL24D1,9.84853192,9.819922509,9.545728402,9.946522082,10.31409102,9.798639531
RSPH1,8.011916887,7.791242446,7.184952761,7.681821418,7.077988505,8.093710446
RSPH14,8.559618108,8.415505266,8.690711319,8.267052538,8.620963648,8.164413715
RSPH3,11.13118234,11.42344534,11.13419247,10.98798815,10.93335449,11.2439922
RSPH4A,6.211812217,6.064624156,6.068471385,6.385720476,6.24035504,6.319137903
RSPO1,5.96408063,6.064624156,5.840430671,6.747894381,5.631979349,5.756593252
RSPO3,6.9604928,6.690314592,6.02343994,5.751739612,6.775978857,7.002266733
RSPRY1,11.22285371,11.40396304,11.28773693,11.48450306,11.27943402,11.25484493
RSRC1,9.341149289,9.392261406,9.089967429,9.400806675,9.057021262,9.220827216
RSRC2,10.33630307,10.30307369,10.10997306,10.53415771,10.02486353,10.4423721
RSRP1,11.76403002,11.79355723,11.60901356,11.80702009,11.81044848,11.89539274
RSU1,11.21000273,11.53019472,11.14443957,11.37251063,11.35978785,11.2439922
RTCA,10.76386713,10.844813,11.07925531,11.21939583,10.89926994,10.96118063
RTCA-AS1,7.66529082,7.910586425,8.893058899,8.125130093,8.376622848,8.47954526
RTCB,12.18107692,12.17892739,12.25774869,12.2222935,12.40597902,12.14064225
RTEL1,6.9604928,6.84127123,7.263599959,7.124764974,6.514524201,6.88342379
RTF1,11.43289671,11.50820476,11.3280223,11.34091012,11.18754795,11.41131267
RTFDC1,11.5125238,11.56581629,11.49492992,11.53148204,11.82638993,11.47426221
RTKN,12.78124943,12.49941152,12.90863087,12.71588918,12.93910627,12.70790878
RTKN2,5.759093696,5.279059549,5.975863005,6.004504069,5.852810067,5.876104227
RTL1,6.64807686,6.064624156,7.008581395,7.050307589,6.514524201,6.140356229
RTN1,8.896792595,8.871555182,8.427320098,7.868673395,8.151682587,8.069513571
RTN2,7.463864967,6.606380585,6.903076837,7.020385628,7.394047594,6.682604583
RTN3,11.80376852,11.90770975,11.61473047,11.95743103,11.74399507,11.85020748
RTN4,13.1363043,12.97407156,12.84190789,13.32921193,13.0876308,13.26257598
RTN4IP1,9.098967179,9.26036664,9.247707947,9.314364958,9.221648176,9.277507413
RTN4R,6.362675233,5.791916165,5.975863005,6.451527845,6.652427847,7.121791244
RTN4RL1,8.085107372,7.410012759,7.80205501,7.549550848,7.06350449,7.668291758
RTN4RL2,8.757031877,6.987982729,8.446243475,9.024273725,8.044603318,9.030242266
RTP4,6.603557234,7.320409554,6.915818323,6.629621541,7.51598185,6.528168057
RTTN,11.39028044,12.11463705,12.069381,11.93587473,11.67181751,11.67000658
RUBCN,11.35690342,11.20119821,11.45739903,11.41217146,11.50995149,11.40017995
RUBCNL,7.556442077,7.232195145,7.443877906,7.323498146,7.832343723,6.971154223
RUFY1,11.19302173,11.20040817,11.02092752,11.0284673,10.95718089,11.22588653
RUFY2,10.05718446,10.33515119,10.00009058,10.02959614,9.940052398,10.22621156
RUFY3,12.48685066,12.5086081,12.50802837,12.40506669,12.27669694,12.4037851
RUFY4,3.685518103,0.849531882,5.292908511,3.978226805,3.597108224,2.462954459
RUNDC1,10.65584043,10.53309973,10.76763681,10.85216064,10.58114595,10.79767157
RUNDC3A,7.025925647,7.028601391,7.324635873,7.00498652,7.119282741,7.655245503
RUNDC3B,8.190991832,8.889160675,8.458438237,8.546378508,8.544359492,8.583152439
RUNX1,9.173796515,8.680190227,9.205036434,9.003624471,9.460737988,8.7714504
RUNX1-IT1,6.527662872,6.064624156,6.328129109,6.11399446,6.813778603,5.568080456
RUNX1T1,9.594226603,9.561264313,9.539212092,9.251528355,9.788772822,9.338217226
RUNX2,8.168896142,7.714702175,7.935612444,7.663387775,7.799084517,7.748919746
RUNX3,7.628402713,6.858707623,7.234610477,7.255121703,6.406826627,6.971154223
RUSC1,11.0687864,10.81258789,11.15253224,11.07682481,11.03503234,10.90899139
RUSC1-AS1,9.419797073,9.416839964,9.70335405,9.278341274,9.067244829,9.346232114
RUSC2,12.48744116,12.46405056,12.5467499,12.45285306,12.05196356,12.37228167
RUVBL1,10.66834206,10.55672407,10.60980121,10.53322763,10.5125674,10.48880487
RUVBL2,11.25466339,11.17240892,11.37437134,11.04564533,11.51197065,11.19840579
RWDD1,9.569615591,9.516519984,9.27899253,9.966016429,9.859166847,9.609303314
RWDD2A,9.248721294,9.19072895,8.870514541,9.062996348,8.991855251,8.838425279
RWDD2B,9.6188214,9.774345502,9.641107468,9.5682159,9.905837711,9.626735069
RWDD3,6.732279527,7.095132222,6.888030943,7.033045408,7.050307589,6.660444426
RWDD4,8.989021242,9.19072895,8.75178226,9.470177673,9.154646216,9.071405739
RXFP1,6.166620386,7.771306404,7.202062962,8.13258124,7.172266616,7.081931368
RXRA,13.30676358,13.31215934,13.51001356,13.27913053,12.78293995,13.36200718
RYBP,10.37952197,10.36571433,10.33971334,10.43333882,10.19038666,10.25934634
RYK,10.90910464,10.79888012,10.85626159,10.8671312,11.09944657,10.99774504
RYR1,9.03375132,8.791752854,9.057583759,8.728320192,8.892449188,9.468589223
RYR2,9.024921934,9.240488598,8.79156857,6.988222939,9.949372522,8.41969105
RYR3,10.30438651,9.915977848,10.14040879,10.17799018,10.70585704,9.647981129
S100A1,9.958690997,9.671472467,9.575610051,10.06591701,10.23310896,10.22384454
S100A10,10.99053865,10.688954,10.54058774,10.84284376,11.21112185,11.1567447
S100A11,10.90781537,10.06216469,10.3900707,10.66420123,10.63791607,10.61865823
S100A13,10.09673641,10.04407162,10.05863759,10.10697813,10.85696014,10.10604986
S100A14,8.058764272,7.465538654,7.675768286,7.850392594,8.848248887,8.314305135
S100A16,11.36172374,10.79184139,11.06344663,10.89221396,11.53919548,11.04951851
S100A2,8.992303552,8.911583067,9.611293099,9.213749205,9.826059669,7.845272881
S100A3,3.685518103,4.09245356,4.863434937,3.978226805,4.185781504,3.316068475
S100A4,8.739189436,8.329589233,8.962410807,9.24782329,10.68731725,9.28947145
S100A6,12.45315322,12.20379918,12.21425153,12.50372565,13.69945532,12.50716013
S100A8,3.910498147,4.63956861,3.135256584,4.855275643,4.621433705,2.973400595
S100A9,5.87001348,6.269634948,6.55748467,6.53963511,7.34121644,6.112636244
S100B,4.878196784,4.09245356,3.873361564,4.938253861,5.852810067,6.087031264
S100PBP,10.28997217,10.56783661,10.3900707,10.34470092,10.38765409,10.34077053
S1PR1,9.869768373,9.870649975,9.93649383,10.09624184,9.837768819,10.00344992
S1PR2,8.622343234,8.393449898,8.799859707,8.947195677,8.381251468,8.614610507
S1PR3,10.13986571,10.04121564,10.1032079,9.572549501,10.57976001,10.13254571
S1PR4,6.0632697,5.41360429,6.068471385,5.814964462,6.625351212,5.19547185
S1PR5,3.910498147,4.09245356,5.840430671,4.39629983,4.705810006,2.462954459
SAA1,4.256894994,4.915226356,4.351313741,3.582600971,8.676661056,7.481172154
SAA2,1.365201229,3.170508835,2.69459396,2.97937865,0.397763887,1.78696652
SAAL1,8.163769043,8.189037611,7.746140881,8.01958018,8.265361916,8.338333129
SAC3D1,8.257040027,7.424898285,8.145891492,8.154563123,8.572181881,8.117073128
SACM1L,11.06986166,11.3822174,11.02885824,11.2532003,10.99172269,11.28093306
SACS,9.543397624,9.573035634,9.415949134,9.436520506,9.833460729,9.409957451
SAE1,10.79426879,10.79888012,10.79201167,10.71785778,11.01709865,10.68472998
SAFB,11.7697902,11.71853723,11.64864503,11.7672598,11.51764325,11.87025175
SAFB2,12.3005505,12.36342,12.34202428,12.38791835,12.24314355,12.52510653
